user_id,status_id,created_at,screen_name,text,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
807095,1418952886877306883,2021-07-24T15:15:05Z,nytimes,"American officials say the U.S. will likely reclassify on paper the 2,500 American forces currently stationed in Iraq in order to oblige Iraq’s demand to withdraw combat troops. https://t.co/VMulhm7uBl",SocialFlow,201,NA,NA,NA,FALSE,FALSE,213,65,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418952886877306883,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418951622181498882,2021-07-24T15:10:04Z,nytimes,"The U.S. women’s soccer team filed its opening brief on Friday in an appeal of their ongoing equal pay lawsuit against the United States Soccer Federation, a year after a district court judge dismissed the team’s lawsuit.
https://t.co/ejMqSw6N8I",SocialFlow,245,NA,NA,NA,FALSE,FALSE,665,91,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418951622181498882,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418949110187581444,2021-07-24T15:00:05Z,nytimes,"The people being vaccinated now are not members of the eager crowds who rushed to early appointments. But they are not in the group firmly opposed to vaccinations, either.

Here's what they said this week about what finally moved them to get the shot. https://t.co/BaLevlOr0f",SocialFlow,139,NA,NA,NA,FALSE,TRUE,0,185,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418899860871331843,"The people being vaccinated now are not members of the eager crowds who rushed to early appointments. But they are not in the group firmly opposed to vaccinations, either.

Here's what they said this week about what finally moved them to get the shot. https://t.co/BaLevlOr0f",2021-07-24T11:44:23Z,Twitter Web App,505,185,29263488,juliebosman,Julie Bosman,43672,3813,1013,Chicago,Chicago bureau chief for The New York Times. Email me: bosman@nytimes.com. Sifting and winnowing.,TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418949110187581444,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418947847542775815,2021-07-24T14:55:04Z,nytimes,The sport of 3x3 basketball is new to the Olympics but it already has a GOAT: Dusan Bulut of Serbia. We tracked him down: https://t.co/sjnCFHPRu5,SocialFlow,145,NA,NA,NA,FALSE,FALSE,1150,248,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418947847542775815,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418946579512373262,2021-07-24T14:50:01Z,nytimes,News analysis: Reaching any kind of national consensus about what happened on Jan. 6 now feels like as much of a fantasy as any false-flag conspiracy theory. https://t.co/Z8x0OIrB9c,SocialFlow,181,NA,NA,NA,FALSE,FALSE,261,61,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418946579512373262,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418941556502011906,2021-07-24T14:30:04Z,nytimes,"“It isn’t bringing me closer to Christ, it’s giving me UTIs.” Mormon women, frustrated by itchy, uncomfortable church-designed undergarments, are asking for a better fit, more options and softer fabric. https://t.co/6pFT9qVak1",SocialFlow,226,NA,NA,NA,FALSE,FALSE,364,59,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418941556502011906,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418939044365578250,2021-07-24T14:20:05Z,nytimes,"In your @nytimes this Sunday, 7/25, the July issue of The New York Times for Kids!! https://t.co/oo0DEB8Dke",SocialFlow,121,NA,NA,NA,FALSE,TRUE,0,38,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418226063688273920,"In your @nytimes this Sunday, 7/25, the July issue of The New York Times for Kids!! https://t.co/oo0DEB8Dke",2021-07-22T15:06:57Z,Twitter Web App,239,38,208008927,williaqj,Amber Williams,3262,1017,5741,"New York, NY",Editorial director of The New York Times for Kids. Previously @nytimes A2/A3 @sciam @popsci. She/her,FALSE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418939044365578250,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418934082629734403,2021-07-24T14:00:22Z,nytimes,"See our guide to exploring three Lower Manhattan neighborhoods this summer, before the tourists and Wall Streeters return. 
https://t.co/sguMSbSEOL",SocialFlow,147,NA,NA,NA,FALSE,FALSE,213,33,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418934082629734403,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418932814721032197,2021-07-24T13:55:20Z,nytimes,"How do you know this is a different U.S. team from the one that came out flat and got pushed around on Wednesday? They were on New Zealand like a coat of paint and never let up, @AndrewDasNYT writes. ⚽️

Live updates: https://t.co/rNj6VMWfoC",SocialFlow,139,NA,NA,NA,FALSE,TRUE,0,16,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418919365383163916,"How do you know this is a different U.S. team from the one that came out flat and got pushed around on Wednesday? They were on New Zealand like a coat of paint and never let up, @AndrewDasNYT writes. ⚽️

Live updates: https://t.co/rNj6VMWfoC",2021-07-24T13:01:53Z,SocialFlow,60,16,1766701,NYTSports,NYT Sports,99367,944,161834,"New York, NY","Breaking sports news, analysis and live updates from The New York Times. Sign up for our weekly newsletter at https://t.co/ED4dIR9oSi",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418932814721032197,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418928972323344401,2021-07-24T13:40:04Z,nytimes,"“I understand it when someone is called ‘the new Emmett Till,’” Ollie Gordon said ahead of what would have been her cousin’s 80th birthday. “They don’t know what else to compare it to. A lynching can still be a lynching without the hanging.” https://t.co/bGH0OEwYqu",SocialFlow,265,NA,NA,NA,FALSE,FALSE,605,155,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418928972323344401,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418926187301199875,2021-07-24T13:29:00Z,nytimes,We’ve deleted an earlier tweet that was inaccurate. https://t.co/5twhiSzMn7,TweetDeck,51,1418925624643686415,807095,nytimes,FALSE,FALSE,316,36,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418926187301199875,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418925624643686415,2021-07-24T13:26:45Z,nytimes,"Simone Biles, the most decorated gymnast in history, routinely executes gymnastics moves considered so dangerous that other women won't even attempt them. Judges aren’t scoring her moves high enough. https://t.co/6du7I05AgT",SocialFlow,223,NA,NA,NA,FALSE,FALSE,6681,891,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418925624643686415,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418925188763328522,2021-07-24T13:25:02Z,nytimes,"Is your summer schedule becoming hectic? Mindfulness can help you stay present.

Swipe through these three quick meditations to keep you grounded. →  https://t.co/U3jkmtnt6v",SocialFlow,173,NA,NA,NA,FALSE,FALSE,211,44,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418925188763328522,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418922922689826817,2021-07-24T13:16:01Z,nytimes,"Mark Herring, 60, had a fatal heart attack after the police swarmed his house following a fake 911 call. Federal prosecutors said he became the target of ""swatting"" after he refused to give up his coveted Twitter handle. https://t.co/fk7O5gmE6L",SocialFlow,244,NA,NA,NA,FALSE,FALSE,924,239,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418922922689826817,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418918907243606025,2021-07-24T13:00:04Z,nytimes,"When it’s too hot to turn on the oven, these treats will satisfy your sweet tooth. https://t.co/54G4yXrDmO",SocialFlow,106,NA,NA,NA,FALSE,FALSE,262,42,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418918907243606025,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418915127169097733,2021-07-24T12:45:03Z,nytimes,70 house tours; 14 offers made; not one accepted. Some prospective buyers have had enough of the housing market and have stopped looking for now. https://t.co/5lJtfrdCjR,SocialFlow,169,NA,NA,NA,FALSE,FALSE,380,56,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418915127169097733,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418911359731965966,2021-07-24T12:30:04Z,nytimes,"Thousands of flights were delayed or canceled in the last few weeks, with airlines blaming bad weather and labor shortages for the disruptions. Here’s what you should know if your flight is disrupted. https://t.co/bX78Ilbbv6",SocialFlow,224,NA,NA,NA,FALSE,FALSE,183,50,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418911359731965966,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418908841677398016,2021-07-24T12:20:04Z,nytimes,It’s Day 1 of the #Tokyo2020 Olympics! Keep track of live updates and the medal count here: https://t.co/2gfZlQe5xJ https://t.co/KM6LB5ciZq,SocialFlow,115,NA,NA,NA,FALSE,FALSE,865,166,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418908841677398016,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418907578101293068,2021-07-24T12:15:03Z,nytimes,"On a single day this week, more than 660,000 people across the U.S. pushed up their sleeves and got their coronavirus vaccines. We asked some of them: Why now? https://t.co/SD15kodmBp",SocialFlow,183,NA,NA,NA,FALSE,FALSE,834,151,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418907578101293068,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418903822538321941,2021-07-24T12:00:07Z,nytimes,"Albert Dytch, a 71-year-old with muscular dystrophy, has filed more than 180 disability lawsuits in California. With a prolific lawyer, he has sued restaurants, movie theaters, shops and educational institutions. https://t.co/4wrcp5UZmV",SocialFlow,236,NA,NA,NA,FALSE,FALSE,93,30,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418903822538321941,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418900293090172941,2021-07-24T11:46:06Z,nytimes,The U.S. women’s national team scored a goal in the first nine minutes of its match against New Zealand. Join us for live updates from Tokyo. https://t.co/4CktbB56Z5,SocialFlow,165,NA,NA,NA,FALSE,FALSE,267,33,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418900293090172941,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418896271176355841,2021-07-24T11:30:07Z,nytimes,"Laura Foreman, political reporter in the 1970s at Philly Inquirer (and later NYT) caused a media stir when she was found to have been involved with a politician she was covering and had accepted gifts from him. She has died at 76. Obit by @kseelye https://t.co/xEGb2RYTOA",SocialFlow,140,NA,NA,NA,FALSE,TRUE,0,20,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418706800963108867,"Laura Foreman, political reporter in the 1970s at Philly Inquirer (and later NYT) caused a media stir when she was found to have been involved with a politician she was covering and had accepted gifts from him. She has died at 76. Obit by @kseelye https://t.co/xEGb2RYTOA",2021-07-23T22:57:14Z,SocialFlow,57,20,16929470,NYTObits,NYT Obituaries,139373,145,48452,"New York, NY",A portrait gallery of people who have shaped the world.,TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418896271176355841,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418893739448279042,2021-07-24T11:20:03Z,nytimes,"Even as Japan celebrates the accomplishments of its “hafu” athletes — “half,” as in half-Japanese and half-something else — they must still contend with xenophobia in a society whose ideas of nationhood are tied to race. https://t.co/hPcdt3sYx8",SocialFlow,244,NA,NA,NA,FALSE,FALSE,953,282,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418893739448279042,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
807095,1418892491332464641,2021-07-24T11:15:06Z,nytimes,"While wooing former Labour voters the north, is Britain's Boris Johnson losing traditional Tories in the south?
https://t.co/ss5ijqbGiw",SocialFlow,140,NA,NA,NA,FALSE,TRUE,0,15,NA,NA,,,,,,,,,,,,,NA,,,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418840213443461120,"While wooing former Labour voters the north, is Britain's Boris Johnson losing traditional Tories in the south?
https://t.co/ss5ijqbGiw",2021-07-24T07:47:22Z,Twitter Web App,59,15,336020675,_StephenCastle,Stephen Castle,6195,2866,2931,,"Correspondent in London bureau of New York Times, formerly IHT bureau chief in Brussels, ex-political editor Independent on Sunday",TRUE,NA,NA,NA,NA,NA,NA,,,,https://twitter.com/nytimes/status/1418892491332464641,The New York Times,New York City,News tips? Share them here: https://t.co/ghL9OoYKMM,http://t.co/ahvuWqicF9,FALSE,50162229,840,210084,441114,18542,2007-03-02T20:41:42Z,TRUE,http://t.co/ahvuWqicF9,http://www.nytimes.com/,NA,https://pbs.twimg.com/profile_banners/807095/1584666392,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1098244578472280064/gjkVMelR_normal.png
