created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-08T18:11:28Z,1567938688579158e3,1567938688579158016,Is having this much freedom good for us? Among the most interesting and provocative conversations I’ve had on @thehonestlypod. @PatrickDeneen and Bret Stephens debate: https://t.co/EDcyf159Cv,FALSE,191,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,19,138,FALSE,FALSE,FALSE,en,NA,NA,,,Is having this much freedom good for us? Among the most interesting and provocative conversations I’ve had on @thehonestlypod. @PatrickDeneen and Bret Stephens debate: https://t.co/EDcyf159Cv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T01:12:47Z,1567319937877966800,1567319937877966849,Why are so many young women suffering from invisible illnesses? @SnoozyWeiss reports on the girls in a world of pain. https://t.co/sTHKH3U4GX,FALSE,141,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,48,291,FALSE,FALSE,FALSE,en,NA,NA,,,Why are so many young women suffering from invisible illnesses? @SnoozyWeiss reports on the girls in a world of pain. https://t.co/sTHKH3U4GX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T22:16:21Z,1565825984992927700,1565825984992927744,Thank you to our friends @nypost for reprinting Lorna Gibson's Common Sense story: https://t.co/sbfL3vnxIn,FALSE,106,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,542,FALSE,FALSE,FALSE,en,NA,NA,,,Thank you to our friends @nypost for reprinting Lorna Gibson's Common Sense story: https://t.co/sbfL3vnxIn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-02T01:07:40Z,1565506709975486500,1565506709975486464,Love this. https://t.co/KL0gTtDpzD,FALSE,10,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,5,79,FALSE,FALSE,FALSE,en,156502381431185e4,1565023814311849985,,,Love this. https://t.co/KL0gTtDpzD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T18:14:40Z,1565402776980426800,1565402776980426753,Thank you to @DailyMail for reprinting Lorna Gibson's story: https://t.co/kiZK25t64Y,FALSE,84,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,39,253,FALSE,FALSE,FALSE,en,NA,NA,,,Thank you to @DailyMail for reprinting Lorna Gibson's story: https://t.co/kiZK25t64Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T16:44:52Z,1565380177541992400,1565380177541992449,"What happens when a powerful college decides to slander your family? And how far would you go to restore your family's name? 

Today on @thehonestlypod, an investigation into the battle between Gibson’s Bakery and @oberlincollege by reporter @SnoozyWeiss:

https://t.co/vpevwse4OB",FALSE,280,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,60,304,FALSE,FALSE,FALSE,en,NA,NA,,,"What happens when a powerful college decides to slander your family? And how far would you go to restore your family's name? 

Today on @thehonestlypod, an investigation into the battle between Gibson’s Bakery and @oberlincollege by reporter @SnoozyWeiss:

https://t.co/vpevwse4OB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T13:21:32Z,1565329006261461e3,1565329006261461001,One of the best episodes of @thehonestlypod to date. An investigation into the battle between Gibson’s Bakery and @oberlincollege. Brought to you by @SnoozyWeiss: https://t.co/jkXtVSP1KY,FALSE,186,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,61,372,FALSE,FALSE,FALSE,en,NA,NA,,,One of the best episodes of @thehonestlypod to date. An investigation into the battle between Gibson’s Bakery and @oberlincollege. Brought to you by @SnoozyWeiss: https://t.co/jkXtVSP1KY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-01T13:16:49Z,1565327820821131300,1565327820821131264,What would you do to restore your family’s good name? Don’t miss this story: https://t.co/UDy5JknmKn,FALSE,100,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,231,1005,FALSE,FALSE,FALSE,en,NA,NA,,,What would you do to restore your family’s good name? Don’t miss this story: https://t.co/UDy5JknmKn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T19:31:49Z,156469741796173e4,1564697417961730048,Very cool. Common Sense intern Maya Sulkin being taught at @BostonCollege... https://t.co/fqbpzdOU5p,FALSE,76,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,9,127,FALSE,FALSE,FALSE,en,1564693721383198700,1564693721383198721,,,Very cool. Common Sense intern Maya Sulkin being taught at @BostonCollege... https://t.co/fqbpzdOU5p,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-30T17:15:15Z,1564663048282837e3,1564663048282836993,Did Biden just transform the lives of millions of young Americans saddled with debt? Or did he just burden a new group—this one not so upwardly mobile—with a higher tax bill for choices they didn’t make and can’t afford? @RoKhanna and @SenatorTimScott debate on Common Sense.,FALSE,275,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,42,553,FALSE,FALSE,NA,en,NA,NA,,,Did Biden just transform the lives of millions of young Americans saddled with debt? Or did he just burden a new group—this one not so upwardly mobile—with a higher tax bill for choices they didn’t make and can’t afford? @RoKhanna and @SenatorTimScott debate on Common Sense.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29T16:38:03Z,1564291300928589800,1564291300928589824,"""When we talk to our parents about the new antisemitism, they’re baffled. They don’t get that the language they devised in the 1960s and 1970s is now being weaponized against their own children and grandchildren."" Read @blakeflayton:

https://t.co/tG9xlImoAj",FALSE,258,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,54,268,FALSE,FALSE,FALSE,en,NA,NA,,,"""When we talk to our parents about the new antisemitism, they’re baffled. They don’t get that the language they devised in the 1960s and 1970s is now being weaponized against their own children and grandchildren."" Read @blakeflayton:

https://t.co/tG9xlImoAj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-29T15:49:22Z,1564279048179556400,1564279048179556353,"For me and other young Jews, the future is no longer in America, writes @blakeflayton. What we experienced on campus has a lot to do with it. https://t.co/tG9xlImoAj",FALSE,165,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,55,329,FALSE,FALSE,FALSE,en,NA,NA,,,"For me and other young Jews, the future is no longer in America, writes @blakeflayton. What we experienced on campus has a lot to do with it. https://t.co/tG9xlImoAj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-28T18:58:26Z,1563964240032960500,1563964240032960512,"Wise words from our amazing summer intern, Maya Sulkin: https://t.co/E8rHJ0zCEW",FALSE,79,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,35,242,FALSE,FALSE,FALSE,en,NA,NA,,,"Wise words from our amazing summer intern, Maya Sulkin: https://t.co/E8rHJ0zCEW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-27T18:44:32Z,1563598355183259600,1563598355183259648,"Barring @DjokerNole from the U.S. Open has nothing to do with science or public health. ""I’m saying this both as a Democrat and a doctor gravely concerned about eroded trust in our institutions,"" writes @VPrasadMDMPH: https://t.co/bx59CAyz3x",FALSE,241,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,1563,8359,FALSE,FALSE,FALSE,en,NA,NA,,,"Barring @DjokerNole from the U.S. Open has nothing to do with science or public health. ""I’m saying this both as a Democrat and a doctor gravely concerned about eroded trust in our institutions,"" writes @VPrasadMDMPH: https://t.co/bx59CAyz3x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T14:56:15Z,1563178517361074200,1563178517361074176,"This week in TGIF: Biden's gift to the wealthy. Mark Zuckerberg's gift to the F.B.I. Plus: monkeypox, robotic restaurants, Grover Cleveland (?!) and more from the brilliant mind of @nickgillespie:  https://t.co/KVSvnPVMLL",FALSE,221,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,110,FALSE,FALSE,FALSE,en,NA,NA,,,"This week in TGIF: Biden's gift to the wealthy. Mark Zuckerberg's gift to the F.B.I. Plus: monkeypox, robotic restaurants, Grover Cleveland (?!) and more from the brilliant mind of @nickgillespie:  https://t.co/KVSvnPVMLL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-26T14:53:30Z,1563177823342248e3,1563177823342247939,"So good @NellieBowles was almost too jealous to let us run it. Don't miss TGIF, @nickgillespie edition: https://t.co/Y5pzkjVFa5",FALSE,103,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,2,40,FALSE,FALSE,FALSE,en,1563130526130585600,1563130526130585601,,,"So good @NellieBowles was almost too jealous to let us run it. Don't miss TGIF, @nickgillespie edition: https://t.co/Y5pzkjVFa5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-25T15:15:04Z,1562820863333847e3,1562820863333847040,"Today on @thehonestlypod a conversation with former AG Bill Barr about all of it: Russiagate, whether he regrets his handling of the the Mueller report, January 6, the raid on Mar-a-Lago, ""Trump’s extortion"" of the GOP, and much more:

https://t.co/AY0zTdnfIz",FALSE,259,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,35,152,FALSE,FALSE,FALSE,en,NA,NA,,,"Today on @thehonestlypod a conversation with former AG Bill Barr about all of it: Russiagate, whether he regrets his handling of the the Mueller report, January 6, the raid on Mar-a-Lago, ""Trump’s extortion"" of the GOP, and much more:

https://t.co/AY0zTdnfIz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-23T14:30:16Z,156208481260877e4,1562084812608770048,Every word of this is perfect. All hail @CaitlinPacific. https://t.co/m34mrS7R53,FALSE,80,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,61,326,FALSE,FALSE,FALSE,en,NA,NA,,,Every word of this is perfect. All hail @CaitlinPacific. https://t.co/m34mrS7R53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-20T00:08:16Z,1560780721899425800,1560780721899425794,It's @NellieBowles's last TGIF before the baby. She requests that all readers be brutal to her significantly more famous guest star replacements. https://t.co/1xHzRBN6GE,FALSE,169,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,6,127,FALSE,FALSE,FALSE,en,NA,NA,,,It's @NellieBowles's last TGIF before the baby. She requests that all readers be brutal to her significantly more famous guest star replacements. https://t.co/1xHzRBN6GE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-18T15:57:35Z,1560294847117791200,1560294847117791233,"Always a pleasure to talk to someone so plain-spoken. Listen to @LHSummers on @thehonestlypod talking about inflation, being the skunk at the garden party, and the 'new McCarthyism' in higher education: https://t.co/E8KAggH6w3",FALSE,226,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,140,FALSE,FALSE,FALSE,en,NA,NA,,,"Always a pleasure to talk to someone so plain-spoken. Listen to @LHSummers on @thehonestlypod talking about inflation, being the skunk at the garden party, and the 'new McCarthyism' in higher education: https://t.co/E8KAggH6w3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17T15:14:54Z,1559921721192226800,1559921721192226816,"""Everyone gets that rich people don’t want to hang around with poor people. But as a former poor person, I can tell you that poor people often don’t enjoy being around rich people, either."" Great essay by @robkhenderson in Common Sense:  https://t.co/u5jbXIKQBA",FALSE,261,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,28,320,FALSE,FALSE,FALSE,en,NA,NA,,,"""Everyone gets that rich people don’t want to hang around with poor people. But as a former poor person, I can tell you that poor people often don’t enjoy being around rich people, either."" Great essay by @robkhenderson in Common Sense:  https://t.co/u5jbXIKQBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17T14:12:02Z,1559905899699126300,1559905899699126273,Deeply grateful to my wonderful French translator @nikitakarachoi and to @LePoint for printing: https://t.co/ZghWUuT7vl,FALSE,119,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,37,156,FALSE,FALSE,FALSE,en,NA,NA,,,Deeply grateful to my wonderful French translator @nikitakarachoi and to @LePoint for printing: https://t.co/ZghWUuT7vl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-17T14:08:59Z,1559905132263112700,1559905132263112704,Grateful to @welt for printing my piece on Salman Rushdie: https://t.co/g5mplzsxFk,FALSE,82,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,76,FALSE,FALSE,FALSE,en,NA,NA,,,Grateful to @welt for printing my piece on Salman Rushdie: https://t.co/g5mplzsxFk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-16T15:42:22Z,1559566244881129500,1559566244881129473,I really need to read a @CaitlinPacific piece on rhetoric of Kamala Harris. These speeches are masterpieces. https://t.co/1DyhXPrVHM,FALSE,108,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,77,1202,FALSE,FALSE,FALSE,en,1559298123264303e3,1559298123264303104,,,I really need to read a @CaitlinPacific piece on rhetoric of Kamala Harris. These speeches are masterpieces. https://t.co/1DyhXPrVHM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T23:31:45Z,1559321982025363500,1559321982025363458,Thank you @thetimes for amplifying my Rushdie piece: https://t.co/ceVacAB7tk,FALSE,76,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,44,369,FALSE,FALSE,FALSE,en,NA,NA,,,Thank you @thetimes for amplifying my Rushdie piece: https://t.co/ceVacAB7tk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T22:42:39Z,1.5593096232108319e+18,1559309623210831872,A year ago: https://t.co/hKdgyheSr1,FALSE,35,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,44,253,FALSE,FALSE,FALSE,en,NA,NA,,,A year ago: https://t.co/hKdgyheSr1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T16:51:47Z,1559221326828617700,1559221326828617731,One of the most pro-life states in the country just voted to uphold abortion rights. @NancyRomm took a road trip across Kansas find out why. https://t.co/XLevyjNWOx,FALSE,164,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,93,FALSE,FALSE,FALSE,en,NA,NA,,,One of the most pro-life states in the country just voted to uphold abortion rights. @NancyRomm took a road trip across Kansas find out why. https://t.co/XLevyjNWOx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-15T15:25:47Z,1559199683276206e3,1559199683276206081,"Kansas—which Donald Trump carried by 15 points and hasn’t voted for a Democrat for president since Lyndon Johnson—rejected an amendment to remove abortion rights from their state constitution. How did this happen?
Excellent reporting here from @NancyRomm:  https://t.co/XLevyjNWOx",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16,127,FALSE,FALSE,FALSE,en,NA,NA,,,"Kansas—which Donald Trump carried by 15 points and hasn’t voted for a Democrat for president since Lyndon Johnson—rejected an amendment to remove abortion rights from their state constitution. How did this happen?
Excellent reporting here from @NancyRomm:  https://t.co/XLevyjNWOx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14T19:17:35Z,1558895629799084e3,1558895629799084033,"But ""motive unclear""... https://t.co/mOCYxpj5gh",FALSE,23,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,163,1192,FALSE,FALSE,FALSE,en,155844676234761e4,1558446762347610112,,,"But ""motive unclear""... https://t.co/mOCYxpj5gh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14T18:53:37Z,1558889598259847200,1558889598259847168,Fabulous debut for @RikkiSchlott on @RealTimers! https://t.co/hdbiKVS1C6,FALSE,48,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,7,219,FALSE,FALSE,FALSE,en,1558621748060229600,1558621748060229634,,,Fabulous debut for @RikkiSchlott on @RealTimers! https://t.co/hdbiKVS1C6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14T17:18:11Z,1558865579607412700,1558865579607412736,"Today our culture is dominated by those those who lend credence to the idea that words, art, song lyrics, children’s books, and op-eds are akin to violence. It's why we can count one hand (@jk_rowling; Dave Chappelle) those who show spine.

https://t.co/po7YSWvKLC",FALSE,264,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,293,1219,FALSE,FALSE,FALSE,en,NA,NA,,,"Today our culture is dominated by those those who lend credence to the idea that words, art, song lyrics, children’s books, and op-eds are akin to violence. It's why we can count one hand (@jk_rowling; Dave Chappelle) those who show spine.

https://t.co/po7YSWvKLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-14T00:38:53Z,1558614098492866600,1558614098492866561,"We live in a culture in which many of the most celebrated people occupying the highest perches believe that words are violence. In this, they have much in common with the Iranian Ayatollah who issued the first fatwa against Salman Rushdie: https://t.co/po7YSWvKLC",FALSE,263,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,792,3098,FALSE,FALSE,FALSE,en,NA,NA,,,"We live in a culture in which many of the most celebrated people occupying the highest perches believe that words are violence. In this, they have much in common with the Iranian Ayatollah who issued the first fatwa against Salman Rushdie: https://t.co/po7YSWvKLC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10T18:27:00Z,1557433346094874600,1557433346094874627,Very touched to hear that writing about the pullout from Afghanistan for Common Sense was part of the genesis of @elliotackerman's new book: https://t.co/UrxqbkWy20,FALSE,164,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,4,49,FALSE,FALSE,FALSE,en,NA,NA,,,Very touched to hear that writing about the pullout from Afghanistan for Common Sense was part of the genesis of @elliotackerman's new book: https://t.co/UrxqbkWy20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-10T16:03:22Z,1557397200044302300,1557397200044302339,"Tim Scott is a rare bird. He's the only black Republican in the Senate. But also: while everyone else is talking about American carnage and civil war he sounds as sunny as ever.

Is his optimism merited? 

Really enjoyed this convo with @SenatorTimScott  
https://t.co/iK6HwpLchp",FALSE,279,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,39,273,FALSE,FALSE,FALSE,en,NA,NA,,,"Tim Scott is a rare bird. He's the only black Republican in the Senate. But also: while everyone else is talking about American carnage and civil war he sounds as sunny as ever.

Is his optimism merited? 

Really enjoyed this convo with @SenatorTimScott  
https://t.co/iK6HwpLchp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-09T14:30:17Z,1557011388593504300,1557011388593504259,"Putin was supposed to be the Good Tsar. Instead he has closed the Jewish Agency. And now tens of thousands of Jews fear being trapped in Russia.

Powerful, chilling piece by @avitalrachel that we're proud to publish in Common Sense:

https://t.co/kkmq7YBAGj",FALSE,257,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,113,316,FALSE,FALSE,FALSE,en,NA,NA,,,"Putin was supposed to be the Good Tsar. Instead he has closed the Jewish Agency. And now tens of thousands of Jews fear being trapped in Russia.

Powerful, chilling piece by @avitalrachel that we're proud to publish in Common Sense:

https://t.co/kkmq7YBAGj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-08T02:03:53Z,1556461161671180300,1556461161671180289,"Among the countless reasons having massive distribution matters. 
Newsletters are great. Having 1,000 true fans is fantastic if your goal is to make a living. 
But if your goal is to change the culture you need real reach. https://t.co/pHqRJfjQi8",FALSE,222,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,35,273,FALSE,FALSE,FALSE,en,1556457598588784600,1556457598588784641,,,"Among the countless reasons having massive distribution matters. 
Newsletters are great. Having 1,000 true fans is fantastic if your goal is to make a living. 
But if your goal is to change the culture you need real reach. https://t.co/pHqRJfjQi8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-07T16:27:01Z,1556315991524589600,1556315991524589568,"Orban's vision of ""illiberal democracy"" was the message that lit the fuse. It caught like wildfire in the transnational, right-wing ecosystem. It came to life in the form of Trump. Now it's become conventional wisdom on the right. @jkirchick from @CPAC: https://t.co/VxOHGL7V12",FALSE,277,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,112,FALSE,FALSE,FALSE,en,NA,NA,,,"Orban's vision of ""illiberal democracy"" was the message that lit the fuse. It caught like wildfire in the transnational, right-wing ecosystem. It came to life in the form of Trump. Now it's become conventional wisdom on the right. @jkirchick from @CPAC: https://t.co/VxOHGL7V12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-05T15:33:35Z,1555577765570613200,1555577765570613249,"""All I want is a youth rebellion that doesn’t immediately slap a Shell logo on its back. Instead, we have the CEO of Goldman Sachs DJing at a major music festival remixing 'We Are the Champions.'"" 

My @NellieBowles's pregnancy brain--still funny.

https://t.co/FcXRdpINEf",FALSE,272,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,16,151,FALSE,FALSE,FALSE,en,NA,NA,,,"""All I want is a youth rebellion that doesn’t immediately slap a Shell logo on its back. Instead, we have the CEO of Goldman Sachs DJing at a major music festival remixing 'We Are the Champions.'"" 

My @NellieBowles's pregnancy brain--still funny.

https://t.co/FcXRdpINEf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04T23:30:16Z,1555335340147191800,1555335340147191808,"Loved this debate with @JillFilipovic and @Louise_m_perry about porn, sex, feminism...and whether or not the sexual revolution was bad for women. @thehonestlypod https://t.co/FmOU8hTiX4",FALSE,185,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14,111,FALSE,FALSE,FALSE,en,NA,NA,,,"Loved this debate with @JillFilipovic and @Louise_m_perry about porn, sex, feminism...and whether or not the sexual revolution was bad for women. @thehonestlypod https://t.co/FmOU8hTiX4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-04T23:05:15Z,1555329044974997500,1555329044974997504,"Thank you @rustyrockets for amplifying this @MartyMakary @TracyBethHoeg story!
https://t.co/sF1Kh1qHAp",FALSE,102,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,73,299,FALSE,FALSE,FALSE,en,NA,NA,,,"Thank you @rustyrockets for amplifying this @MartyMakary @TracyBethHoeg story!
https://t.co/sF1Kh1qHAp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03T05:27:28Z,1554700455246082e3,1554700455246082048,"""If you compromise and play defense with the system, you will end up in the same place, maybe just a little bit more slowly. That’s managed decline. We just have to completely bust through that."" @bgmasters leads in Arizona. Read @petersavodnik's profile: https://t.co/THKN269yZB",FALSE,279,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,7,83,FALSE,FALSE,FALSE,en,NA,NA,,,"""If you compromise and play defense with the system, you will end up in the same place, maybe just a little bit more slowly. That’s managed decline. We just have to completely bust through that."" @bgmasters leads in Arizona. Read @petersavodnik's profile: https://t.co/THKN269yZB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-08-03T05:05:02Z,1554694811218718700,1554694811218718720,"It looks like @RepMeijer, a honorable, principled moderate Republican lost his primary in Michigan. The @dccc spent more on an ad buy to promote his MAGA opponent, John Gibbs, then Gibbs raised over the entire duration of his campaign. Despicable. 

https://t.co/Qudl6Iqlh9",FALSE,273,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,477,2651,FALSE,FALSE,FALSE,en,NA,NA,,,"It looks like @RepMeijer, a honorable, principled moderate Republican lost his primary in Michigan. The @dccc spent more on an ad buy to promote his MAGA opponent, John Gibbs, then Gibbs raised over the entire duration of his campaign. Despicable. 

https://t.co/Qudl6Iqlh9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
